tweet_id,text,rating_ratio,stage,retweet_count,favorite_count,p1,p1_conf,p1_dog
789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,1.2,None,2133.0,8760.0,tub,0.479477,False
789903600034189313,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,1.3,pupper,3864.0,9742.0,,,
789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,1.3,None,1628.0,7052.0,chow,0.260702,True
789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,1.2,None,1782.0,6343.0,Chesapeake_Bay_retriever,0.8788219999999999,True
789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,1.2,None,3142.0,11038.0,schipperke,0.363272,True
789314372632018944,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",1.3,None,2122.0,8166.0,,,
789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,1.0,None,2429.0,8614.0,malamute,0.81286,True
789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,1.2,None,2595.0,9193.0,Chihuahua,0.746135,True
788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",1.1,None,11642.0,25935.0,remote_control,0.8815379999999999,False
788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,1.2,None,9607.0,25757.0,cocker_spaniel,0.500509,True
788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,1.1,None,4896.0,14649.0,golden_retriever,0.805238,True
788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,1.3,None,1965.0,6855.0,Samoyed,0.73548,True
788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1.3,None,1194.0,5766.0,chow,0.814145,True
788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,1.2,None,1214.0,5764.0,beach_wagon,0.362925,False
787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,1.1,None,2825.0,8113.0,pug,0.362835,True
787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,1.3,puppo,2574.0,9663.0,German_shepherd,0.992339,True
787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,1.1,None,2648.0,10287.0,Chihuahua,0.900483,True
787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,1.0,None,1618.0,7353.0,seat_belt,0.747739,False
786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,1.2,None,7385.0,25147.0,golden_retriever,0.915303,True
786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",7.5,None,5688.0,17286.0,Pomeranian,0.467321,True
786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",1.2,None,2356.0,9998.0,Leonberg,0.512034,True
786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,1.1,None,2894.0,8931.0,Pembroke,0.709512,True
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,1.3,doggo,3200.0,10230.0,golden_retriever,0.929266,True
786286427768250368,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,1.2,None,2632.0,7527.0,,,
786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,1.1,None,4346.0,14332.0,Labrador_retriever,0.478193,True
785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,1.2,None,2967.0,10746.0,teddy,0.97207,False
785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,1.2,None,1663.0,6312.0,Great_Pyrenees,0.392108,True
785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,1.0,"doggo, pupper",2096.0,7418.0,porcupine,0.978042,False
785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,1.1,None,1828.0,8531.0,miniature_pinscher,0.436023,True
785515384317313025,"Today, 10/10, should be National Dog Rates Day",1.0,None,1155.0,5758.0,,,
785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,1.2,None,1509.0,6863.0,teddy,0.6748930000000001,False
785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,1.1,None,4468.0,11297.0,seat_belt,0.891193,False
784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,1.3,None,2989.0,9536.0,chow,0.0903414,True
784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,1.1,None,2351.0,8450.0,malamute,0.757764,True
784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,1.2,None,1177.0,5424.0,miniature_poodle,0.744819,True
784183165795655680,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,1.2,puppo,7415.0,18848.0,,,
784057939640352768,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,1.2,None,10296.0,27936.0,,,
783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,1.3,None,9983.0,28227.0,quilt,0.333739,False
783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,1.2,None,1817.0,6935.0,Lakeland_terrier,0.26565900000000003,True
783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,1.2,None,2974.0,9817.0,chow,0.314265,True
783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,1.1,None,2069.0,7930.0,Chihuahua,0.789,True
783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,1.3,None,5059.0,15906.0,Norwegian_elkhound,0.87713,True
783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,1.2,None,10803.0,27329.0,Cardigan,0.593858,True
783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,1.1,None,2010.0,7693.0,Chesapeake_Bay_retriever,0.240602,True
782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,1.2,None,6849.0,22702.0,seat_belt,0.474292,False
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,1.1,doggo,1308.0,7039.0,golden_retriever,0.560699,True
782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",1.0,None,4972.0,16193.0,Irish_setter,0.574557,True
782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,1.1,None,1762.0,7352.0,malamute,0.8408709999999999,True
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,1.2,doggo,5096.0,15630.0,briard,0.5044270000000001,True
781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,1.1,None,3121.0,10516.0,pool_table,0.179568,False
781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,0.5,None,2504.0,9827.0,Pembroke,0.438087,True
781655249211752448,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,1.1,doggo,1045.0,3751.0,,,
781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,1.2,None,5120.0,19486.0,tennis_ball,0.994712,False
781308096455073793,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",1.2,"doggo, pupper",2371.0,6701.0,,,
781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,1.1,None,1916.0,7885.0,Mexican_hairless,0.8877709999999999,True
781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",1.0,None,2568.0,9234.0,Shetland_sheepdog,0.973841,True
780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,1.3,puppo,6694.0,20395.0,padlock,0.731564,False
780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",1.0,None,1852.0,6762.0,Chesapeake_Bay_retriever,0.488555,True
780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,1.1,None,1192.0,5164.0,Siberian_husky,0.951963,True
780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,1.2,None,3107.0,11366.0,Saint_Bernard,0.995143,True
780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,1.2,None,1619.0,5921.0,golden_retriever,0.628312,True
780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",1.1,None,998.0,4974.0,Great_Dane,0.382491,True
780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,1.1,None,2070.0,8175.0,vizsla,0.144012,True
780074436359819264,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,1.0,doggo,4547.0,11366.0,,,
779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,1.1,None,6466.0,17642.0,golden_retriever,0.99383,True
779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,1.2,pupper,2868.0,8199.0,sundial,0.17092100000000002,False
779123168116150273,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,1.2,None,,,toy_poodle,0.43108,True
779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,1.3,None,4187.0,13818.0,Chihuahua,0.721188,True
778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,1.1,None,6618.0,18643.0,cocker_spaniel,0.7153510000000001,True
778764940568104960,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",1.3,None,337.0,818.0,,,
778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",1.1,None,1200.0,6426.0,Staffordshire_bullterrier,0.351434,True
778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",1.0,None,1382.0,5397.0,German_shepherd,0.515699,True
778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,1.1,None,935.0,4324.0,Airedale,0.786089,True
778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,1.4,None,3986.0,12805.0,Pembroke,0.8483620000000001,True
778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,1.3,None,1015.0,5490.0,collie,0.345266,True
778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,1.1,None,3043.0,9676.0,Boston_bull,0.32207,True
778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,1.2,pupper,2446.0,7944.0,German_shepherd,0.717776,True
778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,2.7,pupper,1484.0,6167.0,clumber,0.946718,True
777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,0.3,None,1510.0,5967.0,Afghan_hound,0.123529,True
777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",1.2,None,2711.0,10553.0,cocker_spaniel,0.253442,True
777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,1.2,None,2326.0,8171.0,chow,0.999823,True
777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,1.2,None,3960.0,13234.0,Chihuahua,0.988412,True
776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,1.2,None,1109.0,4592.0,toy_poodle,0.51661,True
776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,1.1,pupper,2542.0,8202.0,Labrador_retriever,0.8848389999999999,True
776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,1.3,floofer,14608.0,27928.0,Samoyed,0.940326,True
776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,1.0,None,2321.0,8983.0,Rottweiler,0.502228,True
776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,1.1,pupper,4001.0,11045.0,mousetrap,0.777468,False
776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,1.0,None,141.0,1704.0,web_site,0.999916,False
775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,1.2,None,2448.0,10986.0,chow,0.520022,True
775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,1.1,doggo,3684.0,13009.0,long-horned_beetle,0.6138520000000001,False
775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,1.3,None,4256.0,12206.0,web_site,0.989407,False
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,1.1,doggo,2697.0,6914.0,beagle,0.571229,True
775350846108426240,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,1.2,None,3610.0,9515.0,,,
775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,1.3,None,4342.0,14558.0,chow,0.316565,True
774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,1.2,None,1645.0,8094.0,toy_poodle,0.7199409999999999,True
774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,1.0,None,1603.0,6331.0,Walker_hound,0.6275930000000001,True
774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,1.4,None,5052.0,20437.0,Eskimo_dog,0.5960449999999999,True
773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,1.1,pupper,3564.0,10110.0,giant_panda,0.451149,False
773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",1.2,None,1614.0,6026.0,Pomeranian,0.554331,True
773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,1.2,None,1485.0,6205.0,silky_terrier,0.324251,True
773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,1.0,None,1218.0,5032.0,Old_English_sheepdog,0.969311,True
773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,1.1,pupper,5655.0,20702.0,Norwegian_elkhound,0.372202,True
773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,1.2,None,6908.0,21887.0,shopping_cart,0.572349,False
773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,1.0,None,2986.0,8840.0,seat_belt,0.713588,False
773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,1.2,None,3779.0,9331.0,Blenheim_spaniel,0.427766,True
772877495989305348,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,1.1,None,3562.0,8017.0,tabby,0.218303,False
772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",1.1,None,2195.0,7544.0,basset,0.915351,True
772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,1.0,None,1574.0,6069.0,Newfoundland,0.574345,True
772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,1.2,pupper,1279.0,5649.0,Pembroke,0.367945,True
772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,1.0,None,1047.0,3568.0,golden_retriever,0.275318,True
772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,1.2,None,682.0,3533.0,Labrador_retriever,0.217821,True
772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,1.0,None,437.0,2569.0,Chihuahua,0.803293,True
772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,1.1,None,858.0,3759.0,Pembroke,0.54178,True
771908950375665664,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",1.3,doggo,1745.0,6153.0,,,
771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,1.1,None,3125.0,11231.0,papillon,0.53318,True
771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,1.2,None,2407.0,7732.0,Labrador_retriever,0.833952,True
771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,1.1,None,4637.0,9871.0,collie,0.503728,True
771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,1.1,None,2696.0,8564.0,bathtub,0.36866,False
771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,1.2,None,1323.0,5832.0,Labrador_retriever,0.568789,True
771014301343748096,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,0.7,None,1532.0,6450.0,meerkat,0.202335,False
770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,1.0,None,1097.0,4597.0,Bernese_mountain_dog,0.787812,True
770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,1.1,None,1316.0,4862.0,chow,0.979515,True
770655142660169732,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,1.1,None,1658.0,6883.0,Madagascar_cat,0.494803,False
770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,1.1,None,1917.0,5913.0,maillot,0.5805279999999999,False
770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,1.0,None,1346.0,5822.0,Italian_greyhound,0.931668,True
770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,1.0,None,2115.0,7110.0,Boston_bull,0.414965,True
769940425801170949,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,1.2,None,8773.0,29101.0,miniature_pinscher,0.796313,True
769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,1.3,None,1549.0,6014.0,pug,0.407117,True
769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,1.2,None,1588.0,5055.0,golden_retriever,0.16653800000000002,True
768970937022709760,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,1.2,None,5964.0,13320.0,Pomeranian,0.182358,True
768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,1.1,None,817.0,3916.0,chow,0.7202189999999999,True
768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,1.0,None,1091.0,3835.0,basenji,0.183283,True
768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,1.2,None,1183.0,4723.0,Great_Pyrenees,0.729745,True
768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,1.1,None,3144.0,12718.0,Labrador_retriever,0.73917,True
768193404517830656,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,0.8,doggo,3246.0,10141.0,lion,0.396984,False
767884188863397888,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,1.0,None,1261.0,4446.0,coral_reef,0.32774000000000003,False
767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,1.1,None,4932.0,14899.0,vizsla,0.307794,True
767500508068192258,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,1.2,None,2131.0,7005.0,chow,0.483228,True
767191397493538821,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,1.3,doggo,3448.0,11468.0,patio,0.708665,False
767122157629476866,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,1.3,None,2625.0,9500.0,toy_poodle,0.873841,True
766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,1.0,None,1246.0,4718.0,beagle,0.451697,True
766693177336135680,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,1.1,None,727.0,3776.0,Doberman,0.948355,True
766423258543644672,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,0.9,None,1444.0,5606.0,keeshond,0.995823,True
766313316352462849,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,1.2,None,1722.0,6319.0,toy_poodle,0.966896,True
766069199026450432,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,1.2,None,767.0,3922.0,redbone,0.484855,True
766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,1.1,None,456.0,3522.0,Welsh_springer_spaniel,0.7281529999999999,True
765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,1.2,None,1980.0,6774.0,golden_retriever,0.969518,True
765669560888528897,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,1.2,None,1126.0,4829.0,beagle,0.993333,True
765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,1.3,None,3091.0,24997.0,Pembroke,0.509491,True
765371061932261376,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,1.1,pupper,1989.0,6646.0,golden_retriever,0.829456,True
765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,1.0,None,3095.0,10860.0,dalmatian,0.556595,True
